state,county,Barack Obama,Mitt Romney,Other_2012,Total Votes_2012,Winner_2012,Margin_2012,Donald Trump,Hillary Clinton,Other_2016,Total Votes_2016,Winner_2016,Margin_2016,Total_Votes_Percent_Change
Utah,Rich,83,915,9,1007,Mitt Romney,832,797,104,208,1109,Donald Trump,693,10.13
Utah,Salt Lake,146147,223811,11841,381799,Mitt Romney,77664,138043,175863,104962,418868,Hillary Clinton,37820,9.71
Utah,San Juan,2139,3074,94,5307,Mitt Romney,935,2645,2042,760,5447,Donald Trump,603,2.64
Utah,Sanpete,980,8406,161,9547,Mitt Romney,7426,6673,1061,2430,10164,Donald Trump,5612,6.46
Utah,Sevier,738,7207,124,8069,Mitt Romney,6469,6740,695,1219,8654,Donald Trump,6045,7.25
Utah,Summit,8072,8884,532,17488,Mitt Romney,812,7333,10503,2805,20641,Hillary Clinton,3170,18.03
Utah,Tooele,4524,14268,469,19261,Mitt Romney,9744,11169,4573,6087,21829,Donald Trump,6596,13.33
Utah,Uintah,997,10421,165,11583,Mitt Romney,9424,9810,995,1992,12797,Donald Trump,8815,10.48
Utah,Utah,17281,156950,3482,177713,Mitt Romney,139669,102182,28522,70847,201551,Donald Trump,73660,13.41
Utah,Wasatch,2191,7220,178,9589,Mitt Romney,5029,6115,3063,2942,12120,Donald Trump,3052,26.39
Utah,Washington,8337,44698,977,54012,Mitt Romney,36361,42650,10288,9025,61963,Donald Trump,32362,14.72
Utah,Wayne,215,1089,23,1327,Mitt Romney,874,966,271,184,1421,Donald Trump,695,7.08
Utah,Weber,19841,54224,1847,75912,Mitt Romney,34383,40235,23131,21673,85039,Donald Trump,17104,12.02
Vermont,Addison,12257,5203,450,17910,Barack Obama,7054,5297,11219,2515,19031,Hillary Clinton,5922,6.26
Vermont,Bennington,11514,5687,392,17593,Barack Obama,5827,5925,9539,1917,17381,Hillary Clinton,3614,-1.21
Vermont,Caledonia,8192,5088,381,13661,Barack Obama,3104,5534,6445,2096,14075,Hillary Clinton,911,3.03
Vermont,Chittenden,53626,21571,1883,77080,Barack Obama,32055,18601,54814,10003,83418,Hillary Clinton,36213,8.22
Vermont,Essex,1539,1164,95,2798,Barack Obama,375,1506,1019,400,2925,Donald Trump,487,4.54
Vermont,Franklin,12057,7405,426,19888,Barack Obama,4652,8752,9351,3308,21411,Hillary Clinton,599,7.66
Vermont,Grand Isle,2531,1471,73,4075,Barack Obama,1060,1487,2094,529,4110,Hillary Clinton,607,0.86
Vermont,Lamoille,8371,3342,275,11988,Barack Obama,5029,3570,7241,1951,12762,Hillary Clinton,3671,6.46
Vermont,Orange,9076,4588,389,14053,Barack Obama,4488,5007,7541,2101,14649,Hillary Clinton,2534,4.24
Vermont,Orleans,7117,4306,269,11692,Barack Obama,2811,5159,5185,1703,12047,Hillary Clinton,26,3.04
Vermont,Rutland,17088,10835,686,28609,Barack Obama,6253,12479,13635,3505,29619,Hillary Clinton,1156,3.53
Vermont,Washington,20351,8093,863,29307,Barack Obama,12258,7993,18594,4499,31086,Hillary Clinton,10601,6.07
Vermont,Windham,16026,5347,564,21937,Barack Obama,10679,5454,14340,2841,22635,Hillary Clinton,8886,3.18
Vermont,Windsor,19494,8598,607,28699,Barack Obama,10896,8605,17556,3767,29928,Hillary Clinton,8951,4.28
Virginia,Accomack,7655,8213,183,16051,Mitt Romney,558,8583,6740,495,15818,Donald Trump,1843,-1.45
Virginia,Albemarle,29757,23297,853,53907,Barack Obama,6460,19259,33345,4122,56726,Hillary Clinton,14086,5.23
Virginia,Alexandria,52199,20249,963,73411,Barack Obama,31950,13285,57242,5243,75770,Hillary Clinton,43957,3.21
Virginia,Alleghany,3403,3595,175,7173,Mitt Romney,192,4874,2166,285,7325,Donald Trump,2708,2.12
Virginia,Amelia,2490,4331,94,6915,Mitt Romney,1841,4708,2128,204,7040,Donald Trump,2580,1.81
Virginia,Amherst,5900,8876,194,14970,Mitt Romney,2976,9719,5057,620,15396,Donald Trump,4662,2.85
Virginia,Appomattox,2453,5340,142,7935,Mitt Romney,2887,5715,2023,273,8011,Donald Trump,3692,0.96
Virginia,Arlington,81269,34474,1865,117608,Barack Obama,46795,20186,92016,9154,121356,Hillary Clinton,71830,3.19
Virginia,Augusta,9451,23624,597,33672,Mitt Romney,14173,26163,8177,2003,36343,Donald Trump,17986,7.93
Virginia,Bath,894,1274,55,2223,Mitt Romney,380,1548,603,102,2253,Donald Trump,945,1.35
Virginia,Bedford,11434,28206,590,40230,Mitt Romney,16772,30659,9768,2098,42525,Donald Trump,20891,5.7
Virginia,Bland,735,2144,69,2948,Mitt Romney,1409,2573,453,113,3139,Donald Trump,2120,6.48
Virginia,Botetourt,5452,12479,310,18241,Mitt Romney,7027,13375,4494,870,18739,Donald Trump,8881,2.73
Virginia,Bristol,2492,4780,115,7387,Mitt Romney,2288,4892,1835,305,7032,Donald Trump,3057,-4.81
Virginia,Brunswick,4994,2968,75,8037,Barack Obama,2026,3046,4481,142,7669,Hillary Clinton,1435,-4.58
Virginia,Buchanan,3094,6436,116,9646,Mitt Romney,3342,7296,1721,230,9247,Donald Trump,5575,-4.14
Virginia,Buckingham,3750,3569,138,7457,Barack Obama,181,3950,3128,217,7295,Donald Trump,822,-2.17
Virginia,Buena Vista,919,1564,43,2526,Mitt Romney,645,1430,693,284,2407,Donald Trump,737,-4.71
Virginia,Campbell,7595,17695,406,25696,Mitt Romney,10100,19551,6664,1320,27535,Donald Trump,12887,7.16
Virginia,Caroline,7276,6151,225,13652,Barack Obama,1125,7147,6432,1284,14863,Donald Trump,715,8.87
Virginia,Carroll,3685,8736,497,12918,Mitt Romney,5051,10663,2559,446,13668,Donald Trump,8104,5.81
Virginia,Charles City,2772,1396,64,4232,Barack Obama,1376,1476,2496,135,4107,Hillary Clinton,1020,-2.95
Virginia,Charlotte,2503,3311,84,5898,Mitt Romney,808,3479,2155,174,5808,Donald Trump,1324,-1.53
Virginia,Charlottesville,16510,4844,443,21797,Barack Obama,11666,2960,17901,1611,22472,Hillary Clinton,14941,3.1
Virginia,Chesapeake,55052,53900,1473,110425,Barack Obama,1152,54047,52627,6031,112705,Donald Trump,1420,2.06
Virginia,Chesterfield,77694,90934,2360,170988,Mitt Romney,13240,85045,81074,10342,176461,Donald Trump,3971,3.2
Virginia,Clarke,3239,4296,227,7762,Mitt Romney,1057,4661,3051,501,8213,Donald Trump,1610,5.81
Virginia,Colonial Heights,2544,5941,139,8624,Mitt Romney,3397,5681,2367,409,8457,Donald Trump,3314,-1.94
Virginia,Covington,1319,975,36,2330,Barack Obama,344,1349,914,119,2382,Donald Trump,435,2.23
Virginia,Craig,830,1757,80,2667,Mitt Romney,927,2140,541,113,2794,Donald Trump,1599,4.76
Virginia,Culpeper,8285,11580,346,20211,Mitt Romney,3295,13349,7759,1110,22218,Donald Trump,5590,9.93
Virginia,Cumberland,2422,2538,88,5048,Mitt Romney,116,2697,2036,173,4906,Donald Trump,661,-2.81
Virginia,Danville,12218,7763,223,20204,Barack Obama,4455,7303,11059,590,18952,Hillary Clinton,3756,-6.2
Virginia,Dickenson,2473,4274,157,6904,Mitt Romney,1801,4932,1335,173,6440,Donald Trump,3597,-6.72
Virginia,Dinwiddie,6550,6875,164,13589,Mitt Romney,325,7447,5765,363,13575,Donald Trump,1682,-0.1
Virginia,Emporia,1793,886,17,2696,Barack Obama,907,789,1530,48,2367,Hillary Clinton,741,-12.2
Virginia,Essex,3016,2602,57,5675,Barack Obama,414,2657,2542,209,5408,Donald Trump,115,-4.7
Virginia,Fairfax,321924,211548,7444,540916,Barack Obama,110376,161412,362500,39301,563213,Hillary Clinton,201088,4.12
Virginia,Falls Church,5015,2147,114,7276,Barack Obama,2868,1324,5819,614,7757,Hillary Clinton,4495,6.61
Virginia,Fauquier,13965,21034,556,35555,Mitt Romney,7069,22127,12971,2369,37467,Donald Trump,9156,5.38
Virginia,Floyd,2732,4673,239,7644,Mitt Romney,1941,5293,2300,458,8051,Donald Trump,2993,5.32
Virginia,Fluvanna,5893,6678,178,12749,Mitt Romney,785,7025,5760,812,13597,Donald Trump,1265,6.65
Virginia,Franklin,11923,18214,930,31067,Mitt Romney,6291,19990,9776,1275,31041,Donald Trump,10214,-0.08
Virginia,Frederick,12690,22858,846,36394,Mitt Romney,10168,26083,11932,2425,40440,Donald Trump,14151,11.12
Virginia,Fredericksburg,7131,4060,246,11437,Barack Obama,3071,3744,6707,813,11264,Hillary Clinton,2963,-1.51
Virginia,Galax,900,1332,45,2277,Mitt Romney,432,1603,681,92,2376,Donald Trump,922,4.35
Virginia,Giles,2730,4660,168,7558,Mitt Romney,1930,5910,1950,352,8212,Donald Trump,3960,8.65
Virginia,Gloucester,6764,12137,382,19283,Mitt Romney,5373,13096,5404,1119,19619,Donald Trump,7692,1.74
Virginia,Goochland,4676,8448,191,13315,Mitt Romney,3772,8384,4889,764,14037,Donald Trump,3495,5.42
Virginia,Grayson,2068,4801,252,7121,Mitt Romney,2733,5592,1407,286,7285,Donald Trump,4185,2.3
Virginia,Greene,3290,5569,164,9023,Mitt Romney,2279,5945,2924,739,9608,Donald Trump,3021,6.48
Virginia,Greensville,3135,1766,25,4926,Barack Obama,1369,1737,2558,68,4363,Hillary Clinton,821,-11.43
Virginia,Halifax,7766,8694,232,16692,Mitt Romney,928,9704,6897,400,17001,Donald Trump,2807,1.85
Virginia,Hampton,46966,18640,884,66490,Barack Obama,28326,17902,41312,3142,62356,Hillary Clinton,23410,-6.22
Virginia,Hanover,18294,39940,824,59058,Mitt Romney,21646,39630,19382,3741,62753,Donald Trump,20248,6.26
Virginia,Harrisonburg,8654,6565,374,15593,Barack Obama,2089,6262,10212,1519,17993,Hillary Clinton,3950,15.39
Virginia,Henrico,89594,70449,2198,162241,Barack Obama,19145,59857,93935,9862,163654,Hillary Clinton,34078,0.87
Virginia,Henry,10317,13984,662,24963,Mitt Romney,3667,15208,8198,700,24106,Donald Trump,7010,-3.43
Virginia,Highland,459,924,30,1413,Mitt Romney,465,958,371,62,1391,Donald Trump,587,-1.56
Virginia,Hopewell,5179,3739,113,9031,Barack Obama,1440,3885,4724,399,9008,Hillary Clinton,839,-0.25
Virginia,Isle of Wight,8761,11802,264,20827,Mitt Romney,3041,12204,7881,990,21075,Donald Trump,4323,1.19
Virginia,James City,17879,22843,518,41240,Mitt Romney,4964,21306,19105,2762,43173,Donald Trump,2201,4.69
Virginia,King George,4477,6604,244,11325,Mitt Romney,2127,7341,4007,711,12059,Donald Trump,3334,6.48
Virginia,King William,3344,5466,113,8923,Mitt Romney,2122,5975,2760,426,9161,Donald Trump,3215,2.67
Virginia,King and Queen,1745,1865,45,3655,Mitt Romney,120,2099,1468,130,3697,Donald Trump,631,1.15
Virginia,Lancaster,3149,3753,59,6961,Mitt Romney,604,3523,2869,253,6645,Donald Trump,654,-4.54
Virginia,Lee,2583,6847,168,9598,Mitt Romney,4264,7543,1627,229,9399,Donald Trump,5916,-2.07
Virginia,Lexington,1486,1146,55,2687,Barack Obama,340,766,1514,185,2465,Hillary Clinton,748,-8.26
Virginia,Loudoun,82479,75292,2289,160060,Barack Obama,7187,69949,100795,12353,183097,Hillary Clinton,30846,14.39
Virginia,Louisa,6953,9215,284,16452,Mitt Romney,2262,10528,6212,891,17631,Donald Trump,4316,7.17
Virginia,Lunenburg,2684,2969,81,5734,Mitt Romney,285,3204,2227,155,5586,Donald Trump,977,-2.58
Virginia,Lynchburg,15948,19806,694,36448,Mitt Romney,3858,17982,14792,2897,35671,Donald Trump,3190,-2.13
Virginia,Madison,2639,3869,106,6614,Mitt Romney,1230,4419,2203,357,6979,Donald Trump,2216,5.52
Virginia,Manassas,8478,6463,259,15200,Barack Obama,2015,5953,8423,1035,15411,Hillary Clinton,2470,1.39
Virginia,Manassas Park,2879,1699,78,4656,Barack Obama,1180,1733,3204,295,5232,Hillary Clinton,1471,12.37
Virginia,Martinsville,3855,2312,117,6284,Barack Obama,1543,2149,3533,225,5907,Hillary Clinton,1384,-6
Virginia,Mathews,1807,3488,79,5374,Mitt Romney,1681,3517,1563,231,5311,Donald Trump,1954,-1.17
Virginia,Mecklenburg,6921,7973,183,15077,Mitt Romney,1052,8288,6285,372,14945,Donald Trump,2003,-0.88
Virginia,Middlesex,2370,3619,91,6080,Mitt Romney,1249,3670,2108,239,6017,Donald Trump,1562,-1.04
Virginia,Montgomery,19903,20006,1100,41009,Mitt Romney,103,19459,20021,3551,43031,Hillary Clinton,562,4.93
Virginia,Nelson,4171,3947,132,8250,Barack Obama,224,4154,3689,475,8318,Donald Trump,465,0.82
Virginia,New Kent,3555,7246,152,10953,Mitt Romney,3691,8118,3546,578,12242,Donald Trump,4572,11.77
Virginia,Newport News,51100,27230,1114,79444,Barack Obama,23870,25468,45618,4629,75715,Hillary Clinton,20150,-4.69
Virginia,Norfolk,62687,23147,1209,87043,Barack Obama,39540,21552,57023,4813,83388,Hillary Clinton,35471,-4.2
Virginia,Northampton,3741,2676,74,6491,Barack Obama,1065,2686,3255,231,6172,Hillary Clinton,569,-4.91
Virginia,Northumberland,3191,4310,57,7558,Mitt Romney,1119,4302,2852,244,7398,Donald Trump,1450,-2.12
Virginia,Norton,566,895,31,1492,Mitt Romney,329,1021,383,56,1460,Donald Trump,638,-2.14
Virginia,Nottoway,3344,3409,93,6846,Mitt Romney,65,3712,2829,203,6744,Donald Trump,883,-1.49
Virginia,Orange,6870,9244,240,16354,Mitt Romney,2374,10521,5957,792,17270,Donald Trump,4564,5.6
Virginia,Page,3724,6344,160,10228,Mitt Romney,2620,7831,2514,395,10740,Donald Trump,5317,5.01
Virginia,Patrick,2417,5622,220,8259,Mitt Romney,3205,6454,1768,303,8525,Donald Trump,4686,3.22
Virginia,Petersburg,14283,1527,98,15908,Barack Obama,12756,1451,12021,314,13786,Hillary Clinton,10570,-13.34
Virginia,Pittsylvania,10858,19263,560,30681,Mitt Romney,8405,21554,9199,845,31598,Donald Trump,12355,2.99
Virginia,Poquoson,1679,5312,115,7106,Mitt Romney,3633,5092,1601,484,7177,Donald Trump,3491,1
Virginia,Portsmouth,32501,12858,563,45922,Barack Obama,19643,12795,28497,1973,43265,Hillary Clinton,15702,-5.79
Virginia,Powhatan,4088,11200,237,15525,Mitt Romney,7112,11885,4060,955,16900,Donald Trump,7825,8.86
Virginia,Prince Edward,5132,3952,155,9239,Barack Obama,1180,4101,4591,451,9143,Hillary Clinton,490,-1.04
Virginia,Prince George,6991,8879,176,16046,Mitt Romney,1888,9157,6419,608,16184,Donald Trump,2738,0.86
Virginia,Prince William,103331,74458,2406,180195,Barack Obama,28873,71721,113144,11673,196538,Hillary Clinton,41423,9.07
Virginia,Pulaski,5292,8920,468,14680,Mitt Romney,3628,10322,4172,673,15167,Donald Trump,6150,3.32
Virginia,Radford,2732,2520,147,5399,Barack Obama,212,2638,2925,522,6085,Hillary Clinton,287,12.71
Virginia,Rappahannock,1980,2311,66,4357,Mitt Romney,331,2539,1747,197,4483,Donald Trump,792,2.89
Virginia,Richmond,77495,22210,1634,101339,Barack Obama,55285,17794,82606,6745,107145,Hillary Clinton,64812,5.73
Virginia,Roanoke,42845,46615,1912,91372,Mitt Romney,3770,46197,39486,5272,90955,Donald Trump,6711,-0.46
Virginia,Rockbridge,4088,5898,191,10177,Mitt Romney,1810,6680,3508,607,10795,Donald Trump,3172,6.07
Virginia,Rockingham,10065,24186,615,34866,Mitt Romney,14121,25990,9366,2131,37487,Donald Trump,16624,7.52
Virginia,Russell,3718,8180,190,12088,Mitt Romney,4462,9521,2330,395,12246,Donald Trump,7191,1.31
Virginia,Salem,4760,7299,259,12318,Mitt Romney,2539,7226,4202,797,12225,Donald Trump,3024,-0.75
Virginia,Scott,2395,7439,158,9992,Mitt Romney,5044,8247,1581,272,10100,Donald Trump,6666,1.08
Virginia,Shenandoah,6469,12538,366,19373,Mitt Romney,6069,14094,5273,1146,20513,Donald Trump,8821,5.88
Virginia,Smyth,4171,8379,227,12777,Mitt Romney,4208,9750,2665,475,12890,Donald Trump,7085,0.88
Virginia,Southampton,4437,4733,94,9264,Mitt Romney,296,5035,3595,248,8878,Donald Trump,1440,-4.17
Virginia,Spotsylvania,25165,31844,965,57974,Mitt Romney,6679,34623,24207,3732,62562,Donald Trump,10416,7.91
Virginia,Stafford,27182,32480,921,60583,Mitt Romney,5298,33868,27908,4158,65934,Donald Trump,5960,8.83
Virginia,Staunton,5728,5272,210,11210,Barack Obama,456,5133,5333,789,11255,Hillary Clinton,200,0.4
Virginia,Suffolk,24267,17820,479,42566,Barack Obama,6447,18006,23280,1954,43240,Hillary Clinton,5274,1.58
Virginia,Surry,2576,1671,61,4308,Barack Obama,905,1819,2272,137,4228,Hillary Clinton,453,-1.86
Virginia,Sussex,3358,2021,61,5440,Barack Obama,1337,2055,2879,110,5044,Hillary Clinton,824,-7.28
Virginia,Tazewell,3661,13843,228,17732,Mitt Romney,10182,15168,2895,503,18566,Donald Trump,12273,4.7
Virginia,Virginia Beach,94299,99291,3051,196641,Mitt Romney,4992,98224,91032,14006,203262,Donald Trump,7192,3.37
Virginia,Warren,6452,9869,377,16698,Mitt Romney,3417,11773,5169,1018,17960,Donald Trump,6604,7.56
Virginia,Washington,7076,18141,415,25632,Mitt Romney,11065,19320,5553,974,25847,Donald Trump,13767,0.84
Virginia,Waynesboro,3840,4790,161,8791,Mitt Romney,950,4801,3764,639,9204,Donald Trump,1037,4.7
Virginia,Westmoreland,4295,3731,94,8120,Barack Obama,564,4448,3836,290,8574,Donald Trump,612,5.59
Virginia,Williamsburg,4903,2682,163,7748,Barack Obama,2221,1925,5206,495,7626,Hillary Clinton,3281,-1.57
Virginia,Winchester,5094,4946,256,10296,Barack Obama,148,4790,5164,713,10667,Hillary Clinton,374,3.6
Virginia,Wise,3760,11076,182,15018,Mitt Romney,7316,12086,2701,376,15163,Donald Trump,9385,0.97
Virginia,Wythe,3783,8324,251,12358,Mitt Romney,4541,10046,2770,527,13343,Donald Trump,7276,7.97
Virginia,York,13183,20204,566,33953,Mitt Romney,7021,18837,12999,2282,34118,Donald Trump,5838,0.49
Washington,Adams,1540,3171,82,4793,Mitt Romney,1631,3083,1299,262,4644,Donald Trump,1784,-3.11
Washington,Asotin,4003,5654,244,9901,Mitt Romney,1651,5741,3134,861,9736,Donald Trump,2607,-1.67
Washington,Benton,28145,49461,1953,79559,Mitt Romney,21316,47194,26360,6473,80027,Donald Trump,20834,0.59
Washington,Chelan,13112,18402,736,32250,Mitt Romney,5290,18114,13032,2234,33380,Donald Trump,5082,3.5
Washington,Clallam,18580,18437,1049,38066,Barack Obama,143,18794,17677,2986,39457,Donald Trump,1117,3.65
Washington,Clark,93382,92951,4472,190805,Barack Obama,431,92441,92757,14962,200160,Hillary Clinton,316,4.9
Washington,Columbia,645,1568,46,2259,Mitt Romney,923,1497,526,159,2182,Donald Trump,971,-3.41
Washington,Cowlitz,22726,20746,1148,44620,Barack Obama,1980,24185,17908,3599,45692,Donald Trump,6277,2.4
Washington,Douglas,5166,9425,351,14942,Mitt Romney,4259,9603,4918,1022,15543,Donald Trump,4685,4.02
Washington,Ferry,1294,1995,151,3440,Mitt Romney,701,2202,1098,301,3601,Donald Trump,1104,4.68
Washington,Franklin,8398,13748,497,22643,Mitt Romney,5350,13206,8886,1628,23720,Donald Trump,4320,4.76
Washington,Garfield,336,913,29,1278,Mitt Romney,577,851,279,116,1246,Donald Trump,572,-2.5
Washington,Grant,8950,17852,756,27558,Mitt Romney,8902,18518,7810,2018,28346,Donald Trump,10708,2.86
Washington,Grays Harbor,15960,11914,810,28684,Barack Obama,4046,14067,12020,2280,28367,Donald Trump,2047,-1.11
Washington,Island,21478,19605,1016,42099,Barack Obama,1873,18465,20960,3451,42876,Hillary Clinton,2495,1.85
Washington,Jefferson,12739,6405,685,19829,Barack Obama,6334,6037,12656,1583,20276,Hillary Clinton,6619,2.25
Washington,King,668004,275700,23450,967154,Barack Obama,392304,216339,718322,63838,998499,Hillary Clinton,501983,3.24
Washington,Kitsap,67277,52846,3244,123367,Barack Obama,14431,49018,63156,12143,124317,Hillary Clinton,14138,0.77
Washington,Kittitas,7949,9782,440,18171,Mitt Romney,1833,10100,7489,1366,18955,Donald Trump,2611,4.31
Washington,Klickitat,4598,5316,360,10274,Mitt Romney,718,5789,4194,786,10769,Donald Trump,1595,4.82
Washington,Lewis,12664,20452,928,34044,Mitt Romney,7788,21992,9654,2503,34149,Donald Trump,12338,0.31
Washington,Lincoln,1673,4063,136,5872,Mitt Romney,2390,4108,1244,361,5713,Donald Trump,2864,-2.71
Washington,Mason,14764,12761,710,28235,Barack Obama,2003,13677,11993,2403,28073,Donald Trump,1684,-0.57
Washington,Okanogan,7108,9221,517,16846,Mitt Romney,2113,9610,6298,1183,17091,Donald Trump,3312,1.45
Washington,Pacific,5711,4499,314,10524,Barack Obama,1212,5360,4620,736,10716,Donald Trump,740,1.82
Washington,Pend Oreille,2508,3952,208,6668,Mitt Romney,1444,4373,1934,495,6802,Donald Trump,2439,2.01
Washington,Pierce,186430,148467,8013,342910,Barack Obama,37963,146824,172538,29123,348485,Hillary Clinton,25714,1.63
Washington,San Juan,7125,3111,358,10594,Barack Obama,4014,2688,7172,914,10774,Hillary Clinton,4484,1.7
Washington,Skagit,28688,25071,1510,55269,Barack Obama,3617,24736,26690,4542,55968,Hillary Clinton,1954,1.26
Washington,Skamania,2628,2687,151,5466,Mitt Romney,59,2928,2232,479,5639,Donald Trump,696,3.17
Washington,Snohomish,188516,133016,8285,329817,Barack Obama,55500,128255,185227,28691,342173,Hillary Clinton,56972,3.75
Washington,Spokane,102295,115285,6250,223830,Mitt Romney,12990,113435,93767,20044,227246,Donald Trump,19668,1.53
Washington,Stevens,7762,13691,708,22161,Mitt Romney,5929,15161,5767,1749,22677,Donald Trump,9394,2.33
Washington,Thurston,74037,49287,3739,127063,Barack Obama,24750,48624,68798,11988,129410,Hillary Clinton,20174,1.85
Washington,Wahkiakum,1094,1119,81,2294,Mitt Romney,25,1344,832,182,2358,Donald Trump,512,2.79
Washington,Walla Walla,9768,14648,692,25108,Mitt Romney,4880,13651,9694,2074,25419,Donald Trump,3957,1.24
Washington,Whatcom,57089,42703,3237,103029,Barack Obama,14386,40599,60340,8734,109673,Hillary Clinton,19741,6.45
Washington,Whitman,8037,8507,577,17121,Mitt Romney,470,7403,8146,1756,17305,Hillary Clinton,743,1.07
Washington,Yakima,33217,42239,1517,76973,Mitt Romney,9022,41735,31291,4724,77750,Donald Trump,10444,1.01
West Virginia,Barbour,1768,3824,169,5761,Mitt Romney,2056,4527,1222,305,6054,Donald Trump,3305,5.09
West Virginia,Berkeley,14275,22156,741,37172,Mitt Romney,7881,28244,12321,2285,42850,Donald Trump,15923,15.27
West Virginia,Boone,2790,5467,243,8500,Mitt Romney,2677,6504,1790,389,8683,Donald Trump,4714,2.15
West Virginia,Braxton,1998,2725,81,4804,Mitt Romney,727,3537,1321,232,5090,Donald Trump,2216,5.95
West Virginia,Brooke,4005,5060,229,9294,Mitt Romney,1055,6625,2568,420,9613,Donald Trump,4057,3.43
West Virginia,Cabell,13568,17985,591,32144,Mitt Romney,4417,19850,11447,1788,33085,Donald Trump,8403,2.93
West Virginia,Calhoun,818,1319,70,2207,Mitt Romney,501,2035,456,126,2617,Donald Trump,1579,18.58
West Virginia,Clay,931,1971,110,3012,Mitt Romney,1040,2300,568,104,2972,Donald Trump,1732,-1.33
West Virginia,Doddridge,575,2130,64,2769,Mitt Romney,1555,2358,362,120,2840,Donald Trump,1996,2.56
West Virginia,Fayette,5419,8350,301,14070,Mitt Romney,2931,10357,4290,690,15337,Donald Trump,6067,9
West Virginia,Gilmer,840,1595,74,2509,Mitt Romney,755,1896,545,102,2543,Donald Trump,1351,1.36
West Virginia,Grant,718,3783,85,4586,Mitt Romney,3065,4346,512,98,4956,Donald Trump,3834,8.07
West Virginia,Greenbrier,4710,7930,323,12963,Mitt Romney,3220,9556,3765,745,14066,Donald Trump,5791,8.51
West Virginia,Hampshire,2299,5523,164,7986,Mitt Romney,3224,6692,1580,336,8608,Donald Trump,5112,7.79
West Virginia,Hancock,4627,7226,265,12118,Mitt Romney,2599,8909,3262,531,12702,Donald Trump,5647,4.82
West Virginia,Hardy,1482,3536,150,5168,Mitt Romney,2054,4274,1155,214,5643,Donald Trump,3119,9.19
West Virginia,Harrison,9732,15876,539,26147,Mitt Romney,6144,18750,7694,1516,27960,Donald Trump,11056,6.93
West Virginia,Jackson,3854,7408,282,11544,Mitt Romney,3554,9020,2663,504,12187,Donald Trump,6357,5.57
West Virginia,Jefferson,10398,11258,482,22138,Mitt Romney,860,13204,9518,1425,24147,Donald Trump,3686,9.07
West Virginia,Kanawha,32480,41364,1233,75077,Mitt Romney,8884,43850,28263,3577,75690,Donald Trump,15587,0.82
